movieId,imdbId,tmdbId,title,genres,year,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating,tag
6324,311110,31459.0,It Runs in the Family ,Comedy|Drama,2003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
6327,342275,38868.0,"Decade Under the Influence, A ",Documentary,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,"1970s, movies"
6329,252684,15098.0,Manic ,Drama,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6330,274711,11458.0,People I Know ,Crime|Drama,2002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6331,334405,16636.0,Spellbound ,Documentary,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.923076923076923,spelling bee
6332,306841,18736.0,"Lizzie McGuire Movie, The ",Children|Comedy|Romance,2003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,No tags available
6333,290334,36658.0,X2: X-Men United ,Action|Adventure|Sci-Fi|Thriller,2003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.723684210526316,"Jean Grey, Magneto, Rogue, superhero, Wolverine"
6334,290145,46989.0,Blue Car ,Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,teachers
6335,118926,20689.0,"Dancer Upstairs, The ",Crime|Drama|Thriller,2002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.8333333333333335,No tags available
6336,317226,13438.0,Marooned in Iraq (Gomgashtei dar Aragh) ,Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6337,285861,15394.0,Owning Mahowny ,Crime|Drama|Thriller,2003,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5,gambling
6338,317303,10708.0,Daddy Day Care ,Children|Comedy,2003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,No tags available
6339,301414,22016.0,"Man on the Train (Homme du train, L') ",Comedy|Drama,2002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.875,trains
6341,308878,22958.0,"Shape of Things, The ",Drama,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25,art
6342,250067,15850.0,"Trip, The ",Comedy|Drama|Romance,2002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,No tags available
6344,237993,10989.0,101 Reykjavik (101 Reykjavík) ,Comedy|Drama|Romance,2000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,No tags available
6345,88915,1816.0,"Chorus Line, A ",Comedy|Drama|Musical,1985,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.666666666666667,No tags available
6347,86946,17667.0,Beat Street ,Drama|Musical,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,No tags available
6348,86999,17464.0,Breakin' 2: Electric Boogaloo ,Musical,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,No tags available
6349,86998,15259.0,Breakin' ,Drama|Musical,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,No tags available
6350,92067,10515.0,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) ,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0625,anime
6357,49314,11424.0,High Society ,Comedy|Musical|Romance,1956,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,No tags available
6358,45963,34857.0,Kiss Me Kate ,Comedy|Musical|Romance,1953,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.5,No tags available
6365,234215,604.0,"Matrix Reloaded, The ",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3.3541666666666665,No tags available
6367,309530,10720.0,Down with Love ,Comedy|Romance,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9,"Ewan McGregor, Renee Zellweger, retro"
6368,281724,51230.0,Cinemania ,Documentary,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,movies
6370,283900,1555.0,"Spanish Apartment, The (L'auberge espagnole) ",Comedy|Drama|Romance,2002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,No tags available
6371,347791,33875.0,Pokémon Heroes ,Animation|Children,2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No tags available
6373,315327,310.0,Bruce Almighty ,Comedy|Drama|Fantasy|Romance,2003,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.316901408450704,"religion, classic"
6374,314786,5146.0,"In-Laws, The ",Comedy,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,No tags available
6375,304081,30055.0,Gigantic (A Tale of Two Johns) ,Documentary,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"In Netflix queue, They Might Be Giants"
6376,286516,12544.0,Respiro ,Comedy|Drama,2002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
6377,266543,12.0,Finding Nemo ,Adventure|Animation|Children|Comedy,2003,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9609929078014185,"Disney, fish, heartwarming"
6378,317740,9654.0,"Italian Job, The ",Action|Crime,2003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6186440677966103,heist
6379,295700,9902.0,Wrong Turn ,Horror|Thriller,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,No tags available
6380,342172,2260.0,Capturing the Friedmans ,Documentary,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9285714285714284,child abuse
6382,332639,18385.0,Together (Han ni Zai Yiki) ,Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6383,322259,584.0,"2 Fast 2 Furious (Fast and the Furious 2, The) ",Action|Crime|Thriller,2003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6052631578947367,No tags available
6385,298228,1088.0,Whale Rider ,Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75,Girl Power
6386,60748,5921.0,Nevada Smith ,Western,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,No tags available
6387,101020,47423.0,Once a Thief (Zong heng si hai) ,Action|Comedy|Crime|Thriller,1991,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6666666666666665,No tags available
6390,50972,43239.0,Silk Stockings ,Musical,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,Ninotchka remake
6395,69895,29425.0,"Crazies, The (a.k.a. Code Name: Trixie) ",Action|Drama|Horror|Sci-Fi|Thriller,1973,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,3.5,No tags available
6400,307197,51391.0,Murder on a Sunday Morning (Un coupable idéal) ,Documentary,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,"documentary, crime"
6402,178022,50285.0,Siam Sunset ,Comedy,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,No tags available
6405,43067,6646.0,Treasure Island ,Adventure|Children,1950,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,No tags available
6407,61170,38720.0,"Walk, Don't Run ",Comedy|Romance,1966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,"Olympics, Tokyo"
6408,71143,147729.0,Animals are Beautiful People ,Comedy|Documentary,1974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,No tags available
6410,74281,15462.0,Car Wash ,Comedy,1976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,No tags available
6412,31225,43828.0,Destry Rides Again ,Comedy|Western,1939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.75,No tags available
6415,93267,47715.0,Intervista ,Comedy|Drama,1987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6417,104743,12629.0,Live Wire ,Action,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6422,59711,21027.0,Shenandoah ,Drama|War|Western,1965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.0,Civil War
6424,102603,11890.0,Oscar ,Comedy|Crime|Mystery|Romance,1991,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,No tags available
6425,120142,36807.0,"6th Man, The (Sixth Man, The) ",Comedy,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,No tags available
6427,66279,37662.0,"Railway Children, The ",Children|Drama,1970,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6428,65134,11916.0,Two Mules for Sister Sara ,Comedy|War|Western,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,No tags available
6429,43137,14551.0,Winchester '73 ,Western,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,No tags available
6433,19760,26317.0,"Man with the Movie Camera, The (Chelovek s kino-apparatom) ",Documentary,1929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,No tags available
6434,37954,43490.0,"Objective, Burma! ",War,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,No tags available
6436,108330,8092.0,This Boy's Life ,Drama,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,No tags available
6440,101410,290.0,Barton Fink ,Drama|Thriller,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.035714285714286,movie business
6442,103791,2470.0,Belle époque ,Comedy|Romance,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,No tags available
6448,59183,10243.0,"Flight of the Phoenix, The ",Action|Adventure|Drama,1965,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6449,53841,42541.0,From the Terrace ,Drama,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6452,51878,40085.0,"Long, Hot Summer, The ",Drama,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,In Netflix queue
6453,25456,47684.0,Man of Aran ,Documentary,1934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
6454,100211,2263.0,Music Box ,Drama,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,Nazis
6460,57427,3009.0,"Trial, The (Procès, Le) ",Drama,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.9,No tags available
6461,54428,6643.0,"Unforgiven, The ",Drama|Western,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.8333333333333335,No tags available
6464,119215,14817.0,Good Burger ,Children|Comedy,1997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
6465,76240,41426.0,Jubilee ,Drama,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6466,102456,41791.0,Mississippi Masala ,Drama|Romance,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,In Netflix queue
6476,102900,2071.0,Shattered ,Mystery|Thriller,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,No tags available
6477,36377,43516.0,"Song of Bernadette, The ",Drama,1943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,No tags available
6480,62362,32489.0,Thoroughly Modern Millie ,Comedy|Musical,1967,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,No tags available
6482,329028,10152.0,Dumb and Dumberer: When Harry Met Lloyd ,Comedy,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9545454545454546,No tags available
6483,339034,31246.0,From Justin to Kelly ,Musical|Romance,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.8333333333333334,No tags available
6484,329717,11375.0,Hollywood Homicide ,Action|Crime|Drama,2003,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9285714285714284,No tags available
6493,318283,17813.0,Alex and Emma ,Comedy|Drama|Romance,2003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,No tags available
6502,289043,170.0,28 Days Later ,Action|Horror|Sci-Fi,2002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.9741379310344827,"zombies, zombies"
6503,305357,9471.0,Charlie's Angels: Full Throttle ,Action|Adventure|Comedy|Crime|Thriller,2003,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3703703703703702,No tags available
6506,286635,9581.0,Fulltime Killer (Chuen jik sat sau) ,Action|Thriller,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,No tags available
6509,71141,216.0,Ali: Fear Eats the Soul (Angst essen Seele auf) ,Drama|Romance,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,No tags available
6510,106447,47676.0,"Bodies, Rest & Motion ",Drama|Romance,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,No tags available
6514,56415,113739.0,Ring of Terror ,Horror,1962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,No tags available
6515,29808,52758.0,You Only Live Once ,Crime|Film-Noir,1937,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,fugitive
6516,48947,38171.0,Anastasia ,Drama,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,In Netflix queue
6517,103747,61225.0,"Babe, The ",Drama,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,No tags available
6523,104926,18722.0,Mr. Baseball ,Comedy|Romance,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,No tags available
6527,45125,33454.0,Scaramouche ,Adventure|Romance,1952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,No tags available
6528,66402,19753.0,Start the Revolution Without Me ,Comedy,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
6530,74811,11482.0,"Tenant, The (Locataire, Le) ",Drama|Horror|Mystery|Thriller,1976,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4.25,No tags available
6533,69495,6949.0,"What's Up, Doc? ",Comedy,1972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,No tags available
6534,286716,1927.0,Hulk ,Action|Adventure|Sci-Fi,2003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5606060606060606,"dogs, Eric Bana, mad scientist, marvel"
6535,333780,10327.0,"Legally Blonde 2: Red, White & Blonde ",Comedy,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409090909090909,politics
6536,165982,14411.0,Sinbad: Legend of the Seven Seas ,Adventure|Animation|Children|Fantasy,2003,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,swashbuckler
6537,181852,296.0,Terminator 3: Rise of the Machines ,Action|Adventure|Sci-Fi,2003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0444444444444443,No tags available
6538,324133,302.0,Swimming Pool ,Drama|Mystery|Thriller,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.6,No tags available
6539,325980,22.0,Pirates of the Caribbean: The Curse of the Black Pearl ,Action|Adventure|Comedy|Fantasy,2003,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.778523489932886,swashbuckler
6541,311429,8698.0,"League of Extraordinary Gentlemen, The (a.k.a. LXG) ",Action|Fantasy|Sci-Fi,2003,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.625,"captain nemo, comic book, gothic, Peta Wilson, Sean Connery, superhero"
6542,308476,554.0,"Cuckoo, The (Kukushka) ",Comedy|Drama|War,2002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5,No tags available
6545,300015,17920.0,I Capture the Castle ,Drama|Romance,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5,Dodie Smith
6547,322659,32235.0,Northfork ,Drama|Fantasy,2003,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.25,flood
6548,172156,8961.0,Bad Boys II ,Action|Comedy|Crime|Thriller,2003,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8823529411764706,No tags available
6549,319524,17403.0,How to Deal ,Comedy|Drama|Romance,2003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,No tags available
6550,274166,9486.0,Johnny English ,Action|Comedy|Thriller,2003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9615384615384617,No tags available
6551,284850,20439.0,"Anarchist Cookbook, The ",Comedy|Romance,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,No tags available
6552,301199,3472.0,Dirty Pretty Things ,Crime|Drama|Thriller,2002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.625,immigration
6553,322725,35265.0,"Embalmer, The (Imbalsamatore, L') ",Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6554,280696,25921.0,Garage Days ,Comedy|Musical,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.25,No tags available
6557,113533,68927.0,Born to Be Wild ,Adventure|Children|Comedy|Drama,1995,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,No tags available
6558,101635,11894.0,Curly Sue ,Comedy|Drama,1991,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,No tags available
6559,110364,20726.0,Little Giants ,Children|Comedy,1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
6560,100053,24558.0,Loose Cannons ,Action|Comedy,1990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
6561,53084,12649.0,"Mouse That Roared, The ",Comedy|War,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,No tags available
6563,319829,24356.0,Masked & Anonymous ,Comedy|Drama,2003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
6564,325703,1996.0,Lara Croft Tomb Raider: The Cradle of Life ,Action|Adventure|Comedy|Romance|Thriller,2003,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.6470588235294117,"adventure, Angelina Jolie, heroine in tight suit"
6565,329575,4464.0,Seabiscuit ,Drama,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6944444444444446,horses
6566,338459,12279.0,Spy Kids 3-D: Game Over ,Action|Adventure|Children,2003,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
6567,252299,9104.0,Buffalo Soldiers ,Comedy|Crime|Drama|War,2001,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5,No tags available
6568,342167,33339.0,Camp ,Comedy|Musical,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.25,No tags available
6571,319769,54580.0,"Mondays in the Sun (Lunes al sol, Los) ",Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6572,286947,4613.0,Scorched ,Comedy|Crime,2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
6573,68240,12530.0,Avanti! ,Comedy|Drama,1972,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6574,101831,45096.0,Eve of Destruction ,Action|Sci-Fi|Thriller,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,No tags available
6577,102202,24993.0,Kickboxer 2: The Road Back ,Action|Drama,1991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
6578,58265,53021.0,"Kiss Me, Stupid ",Comedy,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
6579,55256,430.0,"One, Two, Three ",Comedy,1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,Japan
6581,66249,5185.0,"Private Life of Sherlock Holmes, The ",Comedy|Drama|Mystery,1970,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.5,No tags available
6582,89901,10553.0,Remo Williams: The Adventure Begins ,Action|Comedy|Crime|Thriller,1985,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3333333333333335,No tags available
6583,94764,21512.0,"Blood of Heroes, The (Salute of the Jugger, The) ",Action|Sci-Fi,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,No tags available
6584,61177,21449.0,"What's Up, Tiger Lily? ",Adventure|Comedy|Crime|Thriller,1966,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1666666666666665,No tags available
6586,328828,8273.0,American Wedding (American Pie 3) ,Comedy,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09375,No tags available
6587,299930,8046.0,Gigli ,Comedy|Crime|Romance,2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,No tags available
6588,283883,50350.0,And Now... Ladies and Gentlemen... ,Romance|Thriller,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,No tags available
6591,318411,8094.0,"Magdalene Sisters, The ",Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,religion
6592,314630,26195.0,"Secret Lives of Dentists, The ",Drama,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,marriage
6593,322330,10330.0,Freaky Friday ,Children|Comedy|Fantasy,2003,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2083333333333335,No tags available
6595,257076,9257.0,S.W.A.T. ,Action|Thriller,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3214285714285716,No tags available
6596,306734,9499.0,"Divorce, Le ",Comedy|Drama|Romance,2003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,No tags available
6597,310149,17180.0,"Princess Blade, The (Shura Yukihime) ",Action|Sci-Fi,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,No tags available
6598,308508,15292.0,Step Into Liquid ,Documentary,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,No tags available
6603,39335,41206.0,"Double Life, A ",Crime|Drama|Film-Noir,1947,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.5,Othello
6604,61132,33954.0,Hawks and Sparrows (Uccellacci e Uccellini) ,Comedy,1966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,No tags available
6609,58715,24192.0,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) ",Drama,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,Bible
6611,45274,833.0,Umberto D. ,Drama,1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,No tags available
6612,103888,26755.0,Brother's Keeper ,Documentary,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.25,No tags available
6614,99819,3101.0,I Love You to Death ,Comedy|Crime,1990,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,No tags available
6615,329101,6466.0,Freddy vs. Jason ,Action|Horror|Thriller,2003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.3333333333333335,No tags available
6616,338077,20210.0,Grind ,Action|Comedy,2003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,No tags available
6617,316356,2055.0,Open Range ,Western,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9444444444444446,No tags available
6618,286112,11770.0,Shaolin Soccer (Siu lam juk kau) ,Action|Comedy,2001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823529411764706,No tags available
6619,263757,14926.0,Uptown Girls ,Comedy,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9166666666666665,No tags available
6620,305206,2771.0,American Splendor ,Comedy|Drama,2003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335,cancer
6624,313911,10923.0,Agent Cody Banks ,Action|Adventure|Children|Fantasy,2003,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9,No tags available
6625,109369,17745.0,Camp Nowhere ,Adventure|Children|Comedy,1994,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No tags available
6628,87425,21989.0,Hot Dog... The Movie ,Comedy,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,No tags available
6629,45888,18573.0,House of Wax ,Crime|Horror|Mystery|Thriller,1953,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3.5,No tags available
